0.5	1.06459	1.06357	1.06251	1.06141	1.0601	1.05866	1.05714	1.0554	1.05348	1.05153	1.04933	1.04695	1.04414	1.04105	1.03731	1.03304	1.02801	1.02249	1.01631	1.00967
0.6	1.10006	1.09903	1.09789	1.09673	1.09533	1.09379	1.09198	1.08988	1.08757	1.08512	1.08261	1.07956	1.076	1.072	1.06713	1.0616	1.05504	1.0477	1.03966	1.0312
0.7	1.14044	1.13909	1.13749	1.13577	1.13409	1.13225	1.13022	1.12802	1.12536	1.12242	1.11915	1.11544	1.1108	1.10562	1.09946	1.09261	1.08489	1.07618	1.06675	1.05676
0.8	1.19085	1.18907	1.18718	1.18522	1.18328	1.18102	1.17872	1.17608	1.17312	1.16978	1.16572	1.16053	1.15514	1.14873	1.14089	1.13194	1.12156	1.1102	1.09827	1.08618
0.9	1.25748	1.256	1.2544	1.25274	1.25054	1.24806	1.24517	1.24156	1.23672	1.23092	1.2243	1.21643	1.20649	1.19452	1.18164	1.16853	1.15506	1.14164	1.12813	1.11462
0.95	1.30041	1.29912	1.29757	1.29559	1.29291	1.28956	1.28484	1.27878	1.26998	1.26025	1.24918	1.23705	1.22376	1.21009	1.19624	1.18225	1.16821	1.15417	1.14017	1.12613
1	1.3485	1.34598	1.3429	1.33982	1.33572	1.32855	1.31857	1.30642	1.29339	1.27954	1.26542	1.25113	1.23673	1.22231	1.20784	1.19338	1.17891	1.16444	1.14998	1.13551
1.1	1.43593	1.42204	1.40779	1.39294	1.3781	1.3632	1.34831	1.33322	1.31815	1.30308	1.28791	1.27274	1.25758	1.24241	1.22724	1.21208	1.19691	1.18174	1.16658	1.15141
